type,direction,time
input,send,208.200
input,send,216.200
input,send,254.100
input,send,257.800
input,send,261.600
input,send,265.400
input,send,268.700
input,send,271.600
input,send,274.800
input,send,278.700
input,send,282.700
input,send,287.700
input,send,290.800
input,send,295.500
input,send,298.900
audio,recv,209.500
audio,recv,216.900
audio,recv,254.900
audio,recv,258.400
audio,recv,262.400
audio,recv,266.200
audio,recv,269.300
audio,recv,272.300
audio,recv,275.600
audio,recv,279.400
audio,recv,284.200
audio,recv,288.400
audio,recv,291.800
audio,recv,296.300
audio,recv,299.500
audio,recv,1339.100
frame,recv,250.700
frame,recv,282.900
frame,recv,316.300
frame,recv,349.100
frame,recv,382.300
frame,recv,415.300
frame,recv,448.300
frame,recv,481.200
frame,recv,513.900
frame,recv,546.700
frame,recv,579.400
frame,recv,613.200
frame,recv,645.900
frame,recv,678.800
frame,recv,711.500
frame,recv,745.200
frame,recv,778.000
frame,recv,810.800
frame,recv,843.500
frame,recv,877.300
frame,recv,909.900
frame,recv,942.800
frame,recv,975.600
frame,recv,1008.600
frame,recv,1042.200
frame,recv,1074.900
frame,recv,1107.500
frame,recv,1141.400
frame,recv,1174.100
frame,recv,1206.900
frame,recv,1239.700
frame,recv,1273.300
frame,recv,1306.000
frame,recv,1339.500
