type,direction,time
input,send,197.700
input,send,204.100
input,send,1540.000
input,send,1909.500
input,send,2372.700
input,send,2956.800
input,send,3548.200
input,send,4388.100
input,send,4782.800
input,send,6890.300
input,send,7821.700
input,send,8941.400
input,send,9209.900
input,send,9782.200
input,send,10767.300
input,send,11666.200
audio,recv,198.400
audio,recv,205.000
audio,recv,1540.700
audio,recv,1910.200
audio,recv,2350.600
audio,recv,2373.500
audio,recv,2957.500
audio,recv,3549.200
audio,recv,4099.300
audio,recv,4388.800
audio,recv,4783.400
audio,recv,5816.300
audio,recv,6890.900
audio,recv,7564.800
audio,recv,7822.600
audio,recv,8941.900
audio,recv,9210.800
audio,recv,9280.400
audio,recv,9782.800
audio,recv,10767.900
audio,recv,11029.600
audio,recv,11666.900
audio,recv,12778.600
audio,recv,13470.500
frame,recv,238.100
frame,recv,271.000
frame,recv,303.900
frame,recv,336.600
frame,recv,369.400
frame,recv,403.500
frame,recv,435.400
frame,recv,468.100
frame,recv,502.100
frame,recv,534.700
frame,recv,567.900
frame,recv,600.600
frame,recv,633.400
frame,recv,666.000
frame,recv,699.900
frame,recv,732.700
frame,recv,765.500
frame,recv,799.200
frame,recv,831.900
frame,recv,864.600
frame,recv,897.200
frame,recv,930.800
frame,recv,963.600
frame,recv,996.400
frame,recv,1030.300
frame,recv,1063.000
frame,recv,1095.800
frame,recv,1128.700
frame,recv,1161.700
frame,recv,1194.400
frame,recv,1228.400
frame,recv,1260.700
frame,recv,1293.700
frame,recv,1326.300
frame,recv,1360.200
frame,recv,1392.900
frame,recv,1425.600
frame,recv,1458.400
frame,recv,1491.100
frame,recv,1524.900
frame,recv,1558.400
frame,recv,1590.700
frame,recv,1623.800
frame,recv,1656.600
frame,recv,1689.400
frame,recv,1723.000
frame,recv,1755.800
frame,recv,1788.500
frame,recv,1821.300
frame,recv,1854.300
frame,recv,1888.100
frame,recv,1920.700
frame,recv,1953.500
frame,recv,1986.100
frame,recv,2019.900
frame,recv,2052.500
frame,recv,2085.300
frame,recv,2119.000
frame,recv,2151.600
frame,recv,2184.500
frame,recv,2217.500
frame,recv,2250.200
frame,recv,2283.900
frame,recv,2316.700
frame,recv,2349.700
frame,recv,2383.100
frame,recv,2415.800
frame,recv,2449.100
frame,recv,2482.500
frame,recv,2514.400
frame,recv,2547.200
frame,recv,2581.000
frame,recv,2614.000
frame,recv,2647.100
frame,recv,2679.800
frame,recv,2712.700
frame,recv,2745.500
frame,recv,2778.200
frame,recv,2811.800
frame,recv,2844.600
frame,recv,2877.500
frame,recv,2911.100
frame,recv,2943.800
frame,recv,2976.100
frame,recv,3009.900
frame,recv,3042.600
frame,recv,3075.300
frame,recv,3109.100
frame,recv,3142.300
frame,recv,3175.300
frame,recv,3208.000
frame,recv,3240.900
frame,recv,3274.100
frame,recv,3307.000
frame,recv,3339.900
frame,recv,3372.800
frame,recv,3405.800
frame,recv,3439.500
frame,recv,3471.700
frame,recv,3505.200
frame,recv,3538.500
frame,recv,3570.700
frame,recv,3604.000
frame,recv,3636.800
frame,recv,3669.800
frame,recv,3703.000
frame,recv,3736.600
frame,recv,3768.500
frame,recv,3801.200
frame,recv,3835.200
frame,recv,3867.500
frame,recv,3900.300
frame,recv,3933.300
frame,recv,3966.600
frame,recv,3999.500
frame,recv,4032.300
frame,recv,4065.300
frame,recv,4098.300
frame,recv,4132.000
frame,recv,4164.800
frame,recv,4197.700
frame,recv,4230.500
frame,recv,4263.300
frame,recv,4296.200
frame,recv,4330.000
frame,recv,4363.000
frame,recv,4396.200
frame,recv,4429.100
frame,recv,4461.500
frame,recv,4494.300
frame,recv,4527.300
frame,recv,4560.700
frame,recv,4593.600
frame,recv,4626.400
frame,recv,4660.000
frame,recv,4692.800
frame,recv,4725.700
frame,recv,4758.700
frame,recv,4791.900
frame,recv,4824.600
frame,recv,4857.400
frame,recv,4890.000
frame,recv,4923.800
frame,recv,4956.700
frame,recv,4989.400
frame,recv,5022.300
frame,recv,5056.000
frame,recv,5088.900
frame,recv,5121.700
frame,recv,5154.600
frame,recv,5187.400
frame,recv,5221.100
frame,recv,5254.100
frame,recv,5286.900
frame,recv,5319.800
frame,recv,5352.500
frame,recv,5385.300
frame,recv,5419.000
frame,recv,5451.900
frame,recv,5484.700
frame,recv,5517.300
frame,recv,5551.000
frame,recv,5583.900
frame,recv,5616.500
frame,recv,5649.500
frame,recv,5682.100
frame,recv,5715.700
frame,recv,5748.400
frame,recv,5781.300
frame,recv,5814.900
frame,recv,5847.900
frame,recv,5881.200
frame,recv,5914.000
frame,recv,5946.700
frame,recv,5979.400
frame,recv,6012.100
frame,recv,6045.700
frame,recv,6078.400
frame,recv,6111.400
frame,recv,6145.200
frame,recv,6177.900
frame,recv,6210.700
frame,recv,6243.700
frame,recv,6276.500
frame,recv,6309.300
frame,recv,6342.200
frame,recv,6375.900
frame,recv,6409.300
frame,recv,6442.100
frame,recv,6474.900
frame,recv,6507.600
frame,recv,6540.400
frame,recv,6573.500
frame,recv,6606.300
frame,recv,6640.000
frame,recv,6672.800
frame,recv,6705.600
frame,recv,6738.200
frame,recv,6772.100
frame,recv,6804.900
frame,recv,6837.500
frame,recv,6870.300
frame,recv,6903.600
frame,recv,6936.400
frame,recv,6969.100
frame,recv,7002.700
frame,recv,7035.500
frame,recv,7068.500
frame,recv,7101.500
frame,recv,7134.400
frame,recv,7167.100
frame,recv,7201.000
frame,recv,7233.700
frame,recv,7266.400
frame,recv,7300.000
frame,recv,7332.700
frame,recv,7365.300
frame,recv,7398.400
frame,recv,7431.300
frame,recv,7464.400
frame,recv,7497.300
frame,recv,7530.200
frame,recv,7564.000
frame,recv,7596.600
frame,recv,7629.500
frame,recv,7662.200
frame,recv,7695.700
frame,recv,7728.500
frame,recv,7761.400
frame,recv,7795.000
frame,recv,7827.500
frame,recv,7861.500
frame,recv,7893.600
frame,recv,7926.400
frame,recv,7959.600
frame,recv,7992.800
frame,recv,8025.600
frame,recv,8058.600
frame,recv,8091.600
frame,recv,8124.400
frame,recv,8158.100
frame,recv,8190.900
frame,recv,8223.700
frame,recv,8256.600
frame,recv,8289.600
frame,recv,8322.500
frame,recv,8355.700
frame,recv,8388.600
frame,recv,8421.800
frame,recv,8454.600
frame,recv,8487.900
frame,recv,8520.700
frame,recv,8553.600
frame,recv,8586.600
frame,recv,8619.600
frame,recv,8652.600
frame,recv,8685.300
frame,recv,8719.200
frame,recv,8752.100
frame,recv,8784.700
frame,recv,8817.600
frame,recv,8850.100
frame,recv,8884.200
frame,recv,8917.300
frame,recv,8949.500
frame,recv,8982.600
frame,recv,9015.200
frame,recv,9049.000
frame,recv,9082.200
frame,recv,9115.100
frame,recv,9148.000
frame,recv,9181.200
frame,recv,9213.500
frame,recv,9246.800
frame,recv,9279.800
frame,recv,9312.300
frame,recv,9346.100
frame,recv,9379.000
frame,recv,9411.700
frame,recv,9444.800
frame,recv,9477.700
frame,recv,9511.000
frame,recv,9544.000
frame,recv,9576.100
frame,recv,9610.000
frame,recv,9643.200
frame,recv,9676.100
frame,recv,9709.000
frame,recv,9742.000
frame,recv,9775.000
frame,recv,9807.600
frame,recv,9840.500
frame,recv,9873.600
frame,recv,9906.500
frame,recv,9939.400
frame,recv,9972.200
frame,recv,10006.000
frame,recv,10038.800
frame,recv,10071.800
frame,recv,10104.700
frame,recv,10137.400
frame,recv,10170.200
frame,recv,10203.900
frame,recv,10236.700
frame,recv,10269.800
frame,recv,10302.700
frame,recv,10335.800
frame,recv,10368.900
frame,recv,10401.900
frame,recv,10434.500
frame,recv,10467.600
frame,recv,10500.500
frame,recv,10533.100
frame,recv,10566.900
frame,recv,10600.000
frame,recv,10633.100
frame,recv,10665.700
frame,recv,10698.400
frame,recv,10731.200
frame,recv,10765.000
frame,recv,10797.000
frame,recv,10830.700
frame,recv,10863.700
frame,recv,10898.400
frame,recv,10929.200
frame,recv,10962.900
frame,recv,10996.000
frame,recv,11028.600
frame,recv,11061.700
frame,recv,11094.500
frame,recv,11127.400
