type,direction,time
input,send,255.900
input,send,269.000
input,send,809.800
input,send,2382.600
input,send,3364.700
input,send,5040.200
input,send,6461.500
input,send,7515.700
input,send,7886.000
input,send,8179.900
input,send,8465.200
input,send,8763.700
input,send,9735.100
input,send,11359.100
input,send,12981.400
input,send,14204.800
input,send,15524.300
input,send,17085.500
input,send,18165.600
input,send,18912.200
input,send,20282.000
input,send,21213.300
input,send,21882.900
input,send,22263.600
input,send,23298.400
input,send,24336.400
input,send,26460.800
input,send,26944.100
input,send,28116.800
input,send,28974.500
input,send,29979.800
input,send,30271.000
input,send,30525.000
input,send,30885.300
input,send,31291.800
input,send,31469.000
input,send,31644.400
input,send,31801.000
input,send,31976.200
input,send,32157.000
input,send,32310.200
input,send,32484.400
input,send,32736.800
input,send,32997.300
input,send,34579.300
input,send,35702.500
input,send,36214.400
input,send,36998.400
input,send,39145.400
input,send,39345.600
input,send,39548.000
input,send,39877.300
input,send,40122.400
input,send,40337.900
input,send,40536.400
input,send,40749.300
input,send,40972.300
input,send,42852.600
input,send,43106.800
input,send,43418.600
input,send,43644.300
input,send,43861.200
input,send,44166.100
input,send,44483.000
input,send,44957.800
audio,recv,256.900
audio,recv,269.800
audio,recv,810.800
audio,recv,2383.300
audio,recv,2416.100
audio,recv,3365.500
audio,recv,4395.100
audio,recv,5041.100
audio,recv,6376.600
audio,recv,6462.300
audio,recv,7516.500
audio,recv,7887.000
audio,recv,8180.700
audio,recv,8357.300
audio,recv,8466.000
audio,recv,8764.600
audio,recv,9735.900
audio,recv,10336.200
audio,recv,11359.800
audio,recv,12316.100
audio,recv,12982.100
audio,recv,14205.600
audio,recv,14295.300
audio,recv,15525.000
audio,recv,16275.500
audio,recv,17086.500
audio,recv,18166.300
audio,recv,18255.800
audio,recv,18912.800
audio,recv,20236.000
audio,recv,20282.900
audio,recv,21213.900
audio,recv,21883.400
audio,recv,22215.400
audio,recv,22264.100
audio,recv,23299.100
audio,recv,24196.100
audio,recv,24337.100
audio,recv,26176.300
audio,recv,26461.400
audio,recv,26944.800
audio,recv,28117.700
audio,recv,28156.700
audio,recv,28975.200
audio,recv,29980.400
audio,recv,30135.500
audio,recv,30271.800
audio,recv,30525.700
audio,recv,30886.000
audio,recv,31292.400
audio,recv,31469.700
audio,recv,31645.000
audio,recv,31801.700
audio,recv,31977.000
audio,recv,32115.800
audio,recv,32157.800
audio,recv,32310.900
audio,recv,32484.900
audio,recv,32737.400
audio,recv,32998.200
audio,recv,34095.800
audio,recv,34580.100
audio,recv,35703.300
audio,recv,36076.100
audio,recv,36214.900
audio,recv,36999.600
audio,recv,38056.000
audio,recv,39146.200
audio,recv,39346.100
audio,recv,39548.500
audio,recv,39877.900
audio,recv,40035.800
audio,recv,40123.200
audio,recv,40338.600
audio,recv,40536.900
audio,recv,40750.100
audio,recv,40972.800
audio,recv,42015.600
audio,recv,42853.200
audio,recv,43107.300
audio,recv,43419.200
audio,recv,43644.900
audio,recv,43862.300
audio,recv,43996.200
audio,recv,44166.600
audio,recv,44483.600
audio,recv,44958.300
audio,recv,45380.900
frame,recv,303.500
frame,recv,335.300
frame,recv,370.300
frame,recv,402.000
frame,recv,434.800
frame,recv,467.700
frame,recv,500.500
frame,recv,534.300
frame,recv,566.900
frame,recv,599.700
frame,recv,632.500
frame,recv,666.200
frame,recv,699.200
frame,recv,732.200
frame,recv,764.800
frame,recv,797.600
frame,recv,831.700
frame,recv,864.300
frame,recv,897.200
frame,recv,929.900
frame,recv,962.900
frame,recv,995.500
frame,recv,1029.400
frame,recv,1062.500
frame,recv,1095.200
frame,recv,1128.400
frame,recv,1161.000
frame,recv,1194.000
frame,recv,1226.600
frame,recv,1260.300
frame,recv,1293.100
frame,recv,1325.900
frame,recv,1358.900
frame,recv,1391.800
frame,recv,1425.000
frame,recv,1458.100
frame,recv,1491.000
frame,recv,1523.700
frame,recv,1556.400
frame,recv,1590.500
frame,recv,1623.200
frame,recv,1656.200
frame,recv,1689.000
frame,recv,1721.900
frame,recv,1755.000
frame,recv,1787.600
frame,recv,1821.400
frame,recv,1854.200
frame,recv,1887.100
frame,recv,1919.800
frame,recv,1952.700
frame,recv,1986.400
frame,recv,2019.200
frame,recv,2052.300
frame,recv,2085.100
frame,recv,2118.200
frame,recv,2151.200
frame,recv,2184.000
frame,recv,2218.200
frame,recv,2249.900
frame,recv,2282.600
frame,recv,2316.300
frame,recv,2349.100
frame,recv,2381.900
frame,recv,2415.000
frame,recv,2448.100
frame,recv,2480.800
frame,recv,2513.600
frame,recv,2547.400
frame,recv,2580.300
frame,recv,2613.000
frame,recv,2646.000
frame,recv,2678.900
frame,recv,2711.900
frame,recv,2744.700
frame,recv,2778.400
frame,recv,2811.100
frame,recv,2844.000
frame,recv,2877.300
frame,recv,2910.200
frame,recv,2943.000
frame,recv,2975.900
frame,recv,3008.800
frame,recv,3041.600
frame,recv,3075.500
frame,recv,3108.300
frame,recv,3141.000
frame,recv,3173.900
frame,recv,3206.700
frame,recv,3240.400
frame,recv,3273.200
frame,recv,3305.800
frame,recv,3338.600
frame,recv,3372.000
frame,recv,3405.000
frame,recv,3438.000
frame,recv,3471.400
frame,recv,3504.200
frame,recv,3537.100
frame,recv,3570.200
frame,recv,3603.100
frame,recv,3636.200
frame,recv,3669.400
frame,recv,3702.100
frame,recv,3735.000
frame,recv,3767.700
frame,recv,3800.700
frame,recv,3833.900
frame,recv,3867.000
frame,recv,3900.100
frame,recv,3933.000
frame,recv,3966.400
frame,recv,3999.300
frame,recv,4032.400
frame,recv,4065.200
frame,recv,4098.100
frame,recv,4130.900
frame,recv,4163.800
frame,recv,4196.700
frame,recv,4229.600
frame,recv,4263.200
frame,recv,4296.100
frame,recv,4328.900
frame,recv,4362.000
frame,recv,4395.300
frame,recv,4428.200
frame,recv,4460.900
frame,recv,4493.800
frame,recv,4526.700
frame,recv,4559.600
frame,recv,4593.500
frame,recv,4626.300
frame,recv,4659.200
frame,recv,4692.500
frame,recv,4725.400
frame,recv,4760.200
frame,recv,4791.200
frame,recv,4824.000
frame,recv,4857.000
frame,recv,4890.200
frame,recv,4923.100
frame,recv,4955.900
frame,recv,4988.600
frame,recv,5022.400
frame,recv,5054.600
frame,recv,5088.300
frame,recv,5121.300
frame,recv,5154.900
frame,recv,5186.800
frame,recv,5219.600
frame,recv,5253.500
frame,recv,5285.500
frame,recv,5319.300
frame,recv,5352.200
frame,recv,5386.200
frame,recv,5418.400
frame,recv,5451.100
frame,recv,5483.800
frame,recv,5517.400
frame,recv,5550.100
frame,recv,5583.800
frame,recv,5615.800
frame,recv,5648.800
frame,recv,5682.900
frame,recv,5715.000
frame,recv,5747.900
frame,recv,5781.300
frame,recv,5814.300
frame,recv,5847.200
frame,recv,5879.900
frame,recv,5912.900
frame,recv,5945.700
frame,recv,5979.100
frame,recv,6012.500
frame,recv,6045.400
frame,recv,6078.500
frame,recv,6112.200
frame,recv,6144.200
frame,recv,6177.100
frame,recv,6210.800
frame,recv,6242.700
frame,recv,6276.100
frame,recv,6310.500
frame,recv,6342.100
frame,recv,6375.400
frame,recv,6408.600
frame,recv,6441.300
frame,recv,6474.000
frame,recv,6506.900
frame,recv,6540.000
frame,recv,6573.500
frame,recv,6606.400
frame,recv,6639.300
frame,recv,6672.200
frame,recv,6705.200
frame,recv,6738.300
frame,recv,6771.400
frame,recv,6804.400
frame,recv,6837.300
frame,recv,6870.100
frame,recv,6903.500
frame,recv,6936.800
frame,recv,6968.400
frame,recv,7002.300
frame,recv,7035.100
frame,recv,7068.000
frame,recv,7100.900
frame,recv,7133.700
frame,recv,7167.700
frame,recv,7200.500
frame,recv,7233.300
frame,recv,7266.000
frame,recv,7298.900
frame,recv,7331.700
frame,recv,7365.200
frame,recv,7397.900
frame,recv,7430.700
frame,recv,7463.700
frame,recv,7497.700
frame,recv,7530.100
frame,recv,7563.300
frame,recv,7596.300
frame,recv,7629.300
frame,recv,7662.200
frame,recv,7695.000
frame,recv,7727.700
frame,recv,7760.500
frame,recv,7794.200
frame,recv,7827.100
frame,recv,7860.000
frame,recv,7893.200
frame,recv,7926.300
frame,recv,7959.000
frame,recv,7991.800
frame,recv,8025.600
frame,recv,8058.400
frame,recv,8091.200
frame,recv,8124.300
frame,recv,8157.100
frame,recv,8190.600
frame,recv,8223.600
frame,recv,8256.600
frame,recv,8289.700
frame,recv,8321.500
