type,direction,time
input,send,818.500
input,send,833.000
input,send,2235.400
input,send,2603.000
input,send,3061.900
input,send,3650.100
input,send,4239.200
input,send,5076.100
input,send,5468.000
input,send,7572.800
input,send,8499.800
input,send,9617.300
input,send,9884.400
input,send,10453.600
input,send,11436.300
input,send,12332.600
audio,recv,840.200
audio,recv,858.000
audio,recv,2258.500
audio,recv,2626.300
audio,recv,3005.800
audio,recv,3083.900
audio,recv,3673.600
audio,recv,4258.500
audio,recv,4751.200
audio,recv,5096.600
audio,recv,5489.900
audio,recv,6467.700
audio,recv,7593.300
audio,recv,8214.800
audio,recv,8521.500
audio,recv,9638.100
audio,recv,9904.800
audio,recv,9930.900
audio,recv,10473.400
audio,recv,11457.800
audio,recv,11681.900
audio,recv,12353.600
audio,recv,13431.700
frame,recv,888.100
frame,recv,921.400
frame,recv,954.000
frame,recv,986.500
frame,recv,1019.400
frame,recv,1052.500
frame,recv,1084.800
frame,recv,1118.100
frame,recv,1151.400
frame,recv,1184.200
frame,recv,1216.800
frame,recv,1250.300
frame,recv,1283.200
frame,recv,1316.100
frame,recv,1349.100
frame,recv,1381.800
frame,recv,1414.200
frame,recv,1448.400
frame,recv,1480.700
frame,recv,1513.900
frame,recv,1547.000
frame,recv,1580.500
frame,recv,1612.300
frame,recv,1645.400
frame,recv,1679.200
frame,recv,1712.500
frame,recv,1745.200
frame,recv,1779.200
frame,recv,1811.100
frame,recv,1843.700
frame,recv,1877.200
frame,recv,1910.200
frame,recv,1943.600
frame,recv,1975.600
frame,recv,2009.200
frame,recv,2042.300
frame,recv,2075.100
frame,recv,2107.400
frame,recv,2140.600
frame,recv,2173.900
frame,recv,2207.100
frame,recv,2240.200
frame,recv,2272.600
frame,recv,2306.300
frame,recv,2338.500
frame,recv,2371.800
frame,recv,2405.600
frame,recv,2437.800
frame,recv,2471.600
frame,recv,2503.900
frame,recv,2536.700
frame,recv,2570.100
frame,recv,2603.900
frame,recv,2635.900
frame,recv,2669.700
frame,recv,2701.900
frame,recv,2735.900
frame,recv,2768.900
frame,recv,2803.200
frame,recv,2834.600
frame,recv,2867.000
frame,recv,2900.200
frame,recv,2932.400
frame,recv,2966.500
frame,recv,3003.300
frame,recv,3032.200
frame,recv,3065.000
frame,recv,3097.300
frame,recv,3131.000
frame,recv,3163.600
frame,recv,3196.900
frame,recv,3231.000
frame,recv,3263.100
frame,recv,3295.800
frame,recv,3329.700
frame,recv,3362.000
frame,recv,3395.200
frame,recv,3428.100
frame,recv,3460.900
frame,recv,3494.600
frame,recv,3527.100
frame,recv,3559.500
frame,recv,3593.100
frame,recv,3626.600
frame,recv,3659.300
frame,recv,3691.700
frame,recv,3725.600
frame,recv,3758.200
frame,recv,3791.300
frame,recv,3824.700
frame,recv,3857.100
frame,recv,3890.200
frame,recv,3922.900
frame,recv,3955.900
frame,recv,3989.000
frame,recv,4022.300
frame,recv,4055.900
frame,recv,4089.200
frame,recv,4120.900
frame,recv,4154.600
frame,recv,4186.400
frame,recv,4219.000
