type,direction,time
input,send,834.500
input,send,840.200
input,send,2242.000
input,send,2608.900
input,send,3068.600
input,send,3655.800
input,send,4245.900
input,send,5082.700
input,send,5476.400
input,send,7582.800
input,send,8510.400
input,send,9627.600
input,send,9894.800
input,send,10464.100
input,send,11445.200
input,send,12342.600
audio,recv,863.300
audio,recv,870.100
audio,recv,2266.000
audio,recv,2629.100
audio,recv,3010.300
audio,recv,3088.900
audio,recv,3677.800
audio,recv,4267.300
audio,recv,4760.600
audio,recv,5103.200
audio,recv,5497.000
audio,recv,6476.700
audio,recv,7603.200
audio,recv,8224.600
audio,recv,8530.800
audio,recv,9650.600
audio,recv,9916.300
audio,recv,9940.000
audio,recv,10484.900
audio,recv,11466.300
audio,recv,11689.200
audio,recv,12362.800
audio,recv,13438.100
frame,recv,897.000
frame,recv,931.000
frame,recv,962.200
frame,recv,994.700
frame,recv,1029.600
frame,recv,1061.800
frame,recv,1093.000
frame,recv,1126.900
frame,recv,1159.500
frame,recv,1193.000
frame,recv,1226.100
frame,recv,1258.400
frame,recv,1292.100
frame,recv,1324.600
frame,recv,1359.000
frame,recv,1390.900
frame,recv,1423.700
frame,recv,1456.700
frame,recv,1489.300
frame,recv,1523.300
frame,recv,1555.700
frame,recv,1588.900
frame,recv,1620.800
frame,recv,1653.600
frame,recv,1687.500
frame,recv,1720.800
frame,recv,1753.500
frame,recv,1786.700
frame,recv,1821.400
frame,recv,1854.300
frame,recv,1885.900
frame,recv,1918.900
frame,recv,1953.100
frame,recv,1984.500
frame,recv,2017.300
frame,recv,2051.300
frame,recv,2084.200
frame,recv,2116.200
frame,recv,2150.400
frame,recv,2182.900
frame,recv,2215.800
frame,recv,2248.700
frame,recv,2281.700
frame,recv,2314.800
frame,recv,2347.700
frame,recv,2380.200
frame,recv,2413.300
frame,recv,2446.000
frame,recv,2479.400
frame,recv,2511.700
frame,recv,2544.800
frame,recv,2578.700
frame,recv,2611.700
frame,recv,2644.200
frame,recv,2676.800
frame,recv,2710.700
frame,recv,2743.800
frame,recv,2775.900
frame,recv,2809.200
frame,recv,2842.800
frame,recv,2875.900
frame,recv,2908.400
frame,recv,2941.700
frame,recv,2974.300
frame,recv,3007.100
frame,recv,3040.000
frame,recv,3073.100
frame,recv,3106.200
frame,recv,3139.100
frame,recv,3171.800
frame,recv,3206.100
frame,recv,3238.400
frame,recv,3271.600
frame,recv,3304.100
frame,recv,3337.100
frame,recv,3371.600
frame,recv,3402.900
frame,recv,3436.200
frame,recv,3469.300
frame,recv,3502.600
frame,recv,3537.100
frame,recv,3568.400
frame,recv,3602.000
frame,recv,3634.300
frame,recv,3667.400
frame,recv,3700.600
frame,recv,3733.300
frame,recv,3766.600
frame,recv,3798.500
frame,recv,3831.900
frame,recv,3865.800
frame,recv,3898.000
frame,recv,3932.000
frame,recv,3964.900
frame,recv,3998.100
frame,recv,4030.500
frame,recv,4063.300
