type,direction,time
input,send,1747.000
input,send,1755.200
input,send,2553.300
input,send,3616.500
input,send,5007.100
input,send,6776.600
input,send,8052.100
input,send,9258.500
input,send,9519.700
input,send,9746.600
input,send,9987.600
input,send,10209.800
input,send,10422.600
input,send,11142.700
input,send,12871.700
input,send,14359.000
input,send,15572.300
input,send,16761.600
input,send,18439.300
input,send,19626.500
input,send,19954.400
input,send,20945.100
input,send,22204.100
input,send,23247.400
input,send,24024.300
input,send,24664.500
input,send,25849.600
input,send,26584.000
input,send,28604.200
input,send,29817.500
input,send,30884.500
input,send,31494.400
input,send,32062.200
input,send,32403.700
input,send,32736.800
input,send,32948.500
input,send,33120.500
input,send,33312.100
input,send,33472.400
input,send,33628.100
input,send,33780.900
input,send,33949.600
input,send,34106.200
input,send,34336.600
input,send,35857.300
input,send,37065.600
input,send,37809.900
input,send,38106.000
input,send,40175.000
input,send,40939.000
input,send,41192.000
input,send,41479.500
input,send,41665.800
input,send,41918.300
input,send,42190.800
input,send,44079.100
input,send,44422.000
input,send,44690.700
input,send,44993.600
input,send,45266.500
input,send,45498.900
input,send,45810.900
input,send,46898.200
input,send,48459.300
input,send,49689.100
input,send,51628.500
input,send,51985.600
input,send,53560.700
input,send,54580.200
input,send,54869.900
input,send,55115.300
input,send,55407.900
input,send,55653.500
input,send,55891.600
input,send,56133.500
input,send,57338.600
input,send,58037.300
input,send,59769.400
input,send,61556.700
audio,recv,1768.000
audio,recv,1788.000
audio,recv,2574.600
audio,recv,3636.300
audio,recv,3927.900
audio,recv,5025.800
audio,recv,5906.200
audio,recv,6796.300
audio,recv,7888.800
audio,recv,8070.900
audio,recv,9279.300
audio,recv,9540.000
audio,recv,9774.900
audio,recv,9866.300
audio,recv,10007.500
audio,recv,10228.600
audio,recv,10441.100
audio,recv,11161.100
audio,recv,11846.900
audio,recv,12892.400
audio,recv,13828.400
audio,recv,14379.700
audio,recv,15593.700
audio,recv,15811.600
audio,recv,16782.500
audio,recv,17787.100
audio,recv,18459.100
audio,recv,19648.400
audio,recv,19766.200
audio,recv,19977.000
audio,recv,20965.000
audio,recv,21747.500
audio,recv,22225.200
audio,recv,23266.900
audio,recv,23726.400
audio,recv,24043.200
audio,recv,24683.300
audio,recv,25706.200
audio,recv,25868.700
audio,recv,26603.600
audio,recv,27686.500
audio,recv,28625.700
audio,recv,29666.500
audio,recv,29838.600
audio,recv,30902.900
audio,recv,31517.100
audio,recv,31645.500
audio,recv,32080.900
audio,recv,32425.100
audio,recv,32757.200
audio,recv,32968.700
audio,recv,33139.400
audio,recv,33335.800
audio,recv,33494.000
audio,recv,33626.100
audio,recv,33651.000
audio,recv,33801.200
audio,recv,33968.400
audio,recv,34128.100
audio,recv,34356.600
audio,recv,35605.900
audio,recv,35881.700
audio,recv,37086.600
audio,recv,37585.800
audio,recv,37828.200
audio,recv,38130.100
audio,recv,39566.600
audio,recv,40195.900
audio,recv,40959.700
audio,recv,41211.000
audio,recv,41499.400
audio,recv,41545.100
audio,recv,41686.900
audio,recv,41936.900
audio,recv,42215.000
audio,recv,43524.900
audio,recv,44098.300
audio,recv,44442.800
audio,recv,44714.300
audio,recv,45012.300
audio,recv,45286.600
audio,recv,45505.300
audio,recv,45521.600
audio,recv,45831.200
audio,recv,46919.300
audio,recv,47485.800
audio,recv,48480.600
audio,recv,49465.100
audio,recv,49709.100
audio,recv,51446.400
audio,recv,51648.700
audio,recv,52006.600
audio,recv,53425.500
audio,recv,53580.300
audio,recv,54600.500
audio,recv,54889.800
audio,recv,55136.300
audio,recv,55405.000
audio,recv,55428.600
audio,recv,55672.900
audio,recv,55912.500
audio,recv,56152.400
audio,recv,57358.700
audio,recv,57386.600
audio,recv,58059.700
audio,recv,59364.800
audio,recv,59793.900
audio,recv,61346.200
audio,recv,61578.400
audio,recv,63326.200
frame,recv,1813.800
frame,recv,1846.000
frame,recv,1880.400
frame,recv,1911.100
frame,recv,1944.300
frame,recv,1976.700
frame,recv,2011.500
frame,recv,2043.400
frame,recv,2075.500
frame,recv,2108.800
frame,recv,2142.400
frame,recv,2175.500
frame,recv,2207.800
frame,recv,2240.300
frame,recv,2274.300
frame,recv,2307.800
frame,recv,2340.900
frame,recv,2373.500
frame,recv,2407.400
frame,recv,2438.800
frame,recv,2471.800
frame,recv,2504.700
frame,recv,2538.700
frame,recv,2572.400
frame,recv,2604.200
frame,recv,2635.800
frame,recv,2670.000
frame,recv,2703.000
frame,recv,2736.000
frame,recv,2768.700
frame,recv,2803.200
frame,recv,2836.000
frame,recv,2868.100
frame,recv,2900.900
frame,recv,2934.500
frame,recv,2966.700
frame,recv,2999.800
frame,recv,3033.300
frame,recv,3066.000
frame,recv,3098.200
frame,recv,3132.100
frame,recv,3164.300
frame,recv,3198.500
frame,recv,3235.700
frame,recv,3265.400
frame,recv,3297.000
frame,recv,3329.000
frame,recv,3363.600
frame,recv,3396.200
frame,recv,3430.200
frame,recv,3462.500
frame,recv,3494.200
frame,recv,3528.300
frame,recv,3561.500
frame,recv,3594.100
frame,recv,3628.000
frame,recv,3660.100
frame,recv,3694.200
frame,recv,3726.300
frame,recv,3758.600
frame,recv,3791.300
frame,recv,3825.000
frame,recv,3858.900
frame,recv,3891.300
frame,recv,3925.200
frame,recv,3957.300
frame,recv,3989.700
frame,recv,4023.400
frame,recv,4056.600
frame,recv,4089.100
frame,recv,4122.000
frame,recv,4155.200
frame,recv,4189.500
frame,recv,4221.200
frame,recv,4254.200
frame,recv,4286.600
frame,recv,4320.700
frame,recv,4352.500
frame,recv,4386.000
frame,recv,4418.900
frame,recv,4452.500
frame,recv,4485.200
frame,recv,4519.200
frame,recv,4551.300
frame,recv,4586.000
frame,recv,4616.800
frame,recv,4651.600
frame,recv,4681.900
frame,recv,4716.300
frame,recv,4748.900
frame,recv,4781.900
frame,recv,4816.600
frame,recv,4847.000
frame,recv,4881.000
frame,recv,4914.200
frame,recv,4948.200
frame,recv,4980.000
frame,recv,5014.100
frame,recv,5045.500
frame,recv,5078.300
frame,recv,5111.500
frame,recv,5144.400
frame,recv,5179.600
frame,recv,5211.200
frame,recv,5244.500
frame,recv,5277.400
frame,recv,5309.800
frame,recv,5343.400
frame,recv,5376.200
frame,recv,5409.000
frame,recv,5442.900
frame,recv,5475.600
frame,recv,5507.600
frame,recv,5542.100
frame,recv,5574.000
frame,recv,5608.900
frame,recv,5639.400
frame,recv,5673.700
frame,recv,5707.200
frame,recv,5739.000
frame,recv,5772.200
frame,recv,5804.900
frame,recv,5839.200
frame,recv,5871.000
frame,recv,5904.400
frame,recv,5937.200
frame,recv,5970.300
frame,recv,6003.300
frame,recv,6036.500
frame,recv,6069.100
frame,recv,6103.000
frame,recv,6135.200
frame,recv,6166.900
frame,recv,6201.100
frame,recv,6234.300
frame,recv,6266.600
frame,recv,6300.000
frame,recv,6333.400
frame,recv,6367.400
frame,recv,6398.800
frame,recv,6431.100
frame,recv,6464.400
frame,recv,6498.900
frame,recv,6531.200
frame,recv,6564.100
frame,recv,6595.900
frame,recv,6633.900
frame,recv,6663.600
frame,recv,6696.100
frame,recv,6729.000
frame,recv,6762.800
frame,recv,6794.800
frame,recv,6828.600
frame,recv,6861.200
frame,recv,6894.000
frame,recv,6926.900
frame,recv,6959.500
frame,recv,6994.100
frame,recv,7026.000
frame,recv,7058.500
frame,recv,7092.100
frame,recv,7125.000
frame,recv,7158.500
frame,recv,7190.400
frame,recv,7223.800
frame,recv,7257.300
frame,recv,7289.700
frame,recv,7323.200
frame,recv,7356.000
frame,recv,7389.000
frame,recv,7421.100
frame,recv,7455.400
frame,recv,7487.900
frame,recv,7520.900
frame,recv,7554.900
frame,recv,7586.400
frame,recv,7620.100
frame,recv,7653.100
frame,recv,7684.900
frame,recv,7718.400
frame,recv,7751.300
frame,recv,7785.400
frame,recv,7818.700
frame,recv,7850.400
frame,recv,7884.900
frame,recv,7916.800
frame,recv,7949.900
frame,recv,7983.100
frame,recv,8016.800
frame,recv,8048.700
frame,recv,8082.100
frame,recv,8114.800
frame,recv,8148.000
frame,recv,8180.900
frame,recv,8213.600
frame,recv,8247.500
frame,recv,8280.300
frame,recv,8312.700
frame,recv,8345.200
frame,recv,8379.100
frame,recv,8411.900
frame,recv,8445.300
frame,recv,8477.800
frame,recv,8512.700
frame,recv,8543.400
frame,recv,8579.600
frame,recv,8610.000
frame,recv,8643.500
frame,recv,8675.200
frame,recv,8708.800
frame,recv,8743.500
frame,recv,8774.800
frame,recv,8806.900
frame,recv,8839.800
frame,recv,8874.300
frame,recv,8907.800
frame,recv,8940.000
frame,recv,8973.000
frame,recv,9006.200
frame,recv,9039.200
frame,recv,9071.500
frame,recv,9105.400
frame,recv,9137.200
frame,recv,9172.100
frame,recv,9203.800
frame,recv,9238.000
frame,recv,9270.200
frame,recv,9304.400
frame,recv,9336.800
frame,recv,9369.000
frame,recv,9402.200
frame,recv,9436.100
frame,recv,9467.800
frame,recv,9500.900
frame,recv,9533.200
frame,recv,9567.200
frame,recv,9599.900
frame,recv,9634.000
frame,recv,9667.000
frame,recv,9699.400
frame,recv,9731.000
frame,recv,9774.300
frame,recv,9797.900
frame,recv,9830.700
frame,recv,9864.500
frame,recv,9897.700
frame,recv,9930.000
frame,recv,9965.200
frame,recv,10003.000
frame,recv,10033.200
frame,recv,10062.200
frame,recv,10095.000
frame,recv,10128.500
frame,recv,10161.200
frame,recv,10193.000
frame,recv,10226.500
frame,recv,10259.200
frame,recv,10292.800
frame,recv,10325.600
frame,recv,10359.400
frame,recv,10391.900
frame,recv,10424.900
frame,recv,10457.500
frame,recv,10492.400
frame,recv,10524.400
frame,recv,10557.300
frame,recv,10591.300
frame,recv,10622.500
frame,recv,10655.000
frame,recv,10689.600
frame,recv,10723.400
frame,recv,10754.600
frame,recv,10789.000
frame,recv,10821.200
frame,recv,10854.000
frame,recv,10886.400
frame,recv,10920.300
frame,recv,10952.500
frame,recv,10986.300
frame,recv,11019.800
frame,recv,11052.300
frame,recv,11088.300
frame,recv,11118.400
frame,recv,11153.500
frame,recv,11184.000
frame,recv,11217.600
frame,recv,11249.800
frame,recv,11283.000
frame,recv,11316.100
frame,recv,11349.500
frame,recv,11382.800
frame,recv,11415.100
frame,recv,11447.900
frame,recv,11482.300
frame,recv,11514.900
frame,recv,11548.400
frame,recv,11580.100
frame,recv,11615.700
frame,recv,11645.400
frame,recv,11679.400
frame,recv,11711.400
frame,recv,11745.300
frame,recv,11778.100
frame,recv,11811.300
frame,recv,11844.300
frame,recv,11877.500
frame,recv,11909.300
frame,recv,11943.500
frame,recv,11976.500
frame,recv,12009.100
frame,recv,12043.100
frame,recv,12075.600
frame,recv,12107.500
frame,recv,12140.800
frame,recv,12173.900
frame,recv,12207.900
frame,recv,12240.700
frame,recv,12274.300
frame,recv,12306.600
frame,recv,12340.000
frame,recv,12372.300
frame,recv,12405.500
frame,recv,12438.800
frame,recv,12472.000
frame,recv,12505.500
frame,recv,12537.400
frame,recv,12570.800
frame,recv,12602.800
frame,recv,12636.300
frame,recv,12669.700
frame,recv,12701.900
frame,recv,12736.300
frame,recv,12767.400
frame,recv,12801.500
frame,recv,12834.600
frame,recv,12867.200
frame,recv,12899.700
frame,recv,12932.800
frame,recv,12966.600
frame,recv,12998.800
frame,recv,13031.900
frame,recv,13066.200
frame,recv,13097.400
frame,recv,13132.800
frame,recv,13163.800
frame,recv,13196.900
frame,recv,13230.400
frame,recv,13263.900
frame,recv,13297.300
frame,recv,13328.300
frame,recv,13361.600
frame,recv,13395.100
frame,recv,13427.900
frame,recv,13461.100
frame,recv,13493.900
frame,recv,13527.400
frame,recv,13560.500
frame,recv,13593.800
frame,recv,13625.600
frame,recv,13658.500
frame,recv,13691.500
frame,recv,13724.700
frame,recv,13757.900
frame,recv,13791.900
frame,recv,13824.600
frame,recv,13857.300
frame,recv,13890.600
frame,recv,13923.400
frame,recv,13955.800
frame,recv,13989.700
frame,recv,14023.800
frame,recv,14055.700
frame,recv,14088.600
frame,recv,14121.700
frame,recv,14154.700
frame,recv,14186.600
frame,recv,14220.600
frame,recv,14253.500
frame,recv,14285.800
frame,recv,14320.000
frame,recv,14351.200
frame,recv,14385.600
frame,recv,14418.700
frame,recv,14452.100
frame,recv,14483.700
frame,recv,14518.800
frame,recv,14550.200
frame,recv,14582.200
frame,recv,14615.600
frame,recv,14650.200
frame,recv,14682.500
frame,recv,14715.200
frame,recv,14748.800
frame,recv,14780.800
frame,recv,14815.200
frame,recv,14847.200
frame,recv,14879.800
frame,recv,14914.200
frame,recv,14946.200
frame,recv,14979.600
frame,recv,15012.100
frame,recv,15046.300
frame,recv,15079.400
frame,recv,15110.600
frame,recv,15144.600
frame,recv,15177.900
frame,recv,15210.200
frame,recv,15243.100
frame,recv,15279.600
frame,recv,15308.400
frame,recv,15342.600
frame,recv,15375.800
frame,recv,15409.100
frame,recv,15440.300
frame,recv,15479.900
frame,recv,15507.600
frame,recv,15542.700
frame,recv,15572.900
frame,recv,15606.100
frame,recv,15639.400
frame,recv,15673.300
frame,recv,15705.000
frame,recv,15738.400
frame,recv,15771.400
frame,recv,15808.000
frame,recv,15837.900
frame,recv,15870.200
frame,recv,15902.100
frame,recv,15935.600
frame,recv,15969.600
frame,recv,16004.500
frame,recv,16034.800
frame,recv,16068.300
frame,recv,16101.200
frame,recv,16134.900
frame,recv,16167.200
frame,recv,16200.300
frame,recv,16233.100
frame,recv,16266.600
frame,recv,16298.600
frame,recv,16331.800
frame,recv,16364.300
frame,recv,16397.600
frame,recv,16431.600
frame,recv,16464.000
frame,recv,16497.500
frame,recv,16530.700
frame,recv,16563.100
frame,recv,16595.800
frame,recv,16628.800
frame,recv,16663.000
frame,recv,16694.600
frame,recv,16727.600
frame,recv,16761.900
frame,recv,16793.700
frame,recv,16826.500
frame,recv,16859.900
frame,recv,16894.000
frame,recv,16926.300
frame,recv,16959.200
frame,recv,16992.100
frame,recv,17025.300
frame,recv,17057.700
frame,recv,17091.200
frame,recv,17123.700
frame,recv,17157.000
frame,recv,17190.800
frame,recv,17223.300
frame,recv,17257.300
frame,recv,17291.600
frame,recv,17322.200
frame,recv,17355.300
frame,recv,17389.300
frame,recv,17422.100
frame,recv,17454.600
