type,direction,time
input,send,1845.700
input,send,1862.300
input,send,3264.400
input,send,3633.200
input,send,4093.400
input,send,4679.000
input,send,5267.200
input,send,6105.900
input,send,6500.200
input,send,8606.000
input,send,9534.500
input,send,10653.600
input,send,10921.200
input,send,11490.500
input,send,12474.200
input,send,13373.200
audio,recv,1868.000
audio,recv,1885.700
audio,recv,3289.300
audio,recv,3654.700
audio,recv,4032.800
audio,recv,4115.000
audio,recv,4701.000
audio,recv,5291.500
audio,recv,5782.200
audio,recv,6129.300
audio,recv,6530.700
audio,recv,7495.500
audio,recv,8626.300
audio,recv,9249.100
audio,recv,9556.100
audio,recv,10673.900
audio,recv,10942.000
audio,recv,10961.500
audio,recv,11512.600
audio,recv,12494.200
audio,recv,12711.200
audio,recv,13394.100
audio,recv,14460.600
frame,recv,1916.600
frame,recv,1950.000
frame,recv,1983.200
frame,recv,2014.300
frame,recv,2047.400
frame,recv,2080.200
frame,recv,2116.400
frame,recv,2146.700
frame,recv,2181.900
frame,recv,2212.900
frame,recv,2244.600
frame,recv,2279.100
frame,recv,2314.500
frame,recv,2344.700
frame,recv,2377.000
frame,recv,2411.200
frame,recv,2442.600
frame,recv,2475.600
frame,recv,2509.000
frame,recv,2542.700
frame,recv,2575.500
frame,recv,2608.600
frame,recv,2641.100
frame,recv,2674.000
frame,recv,2708.300
frame,recv,2740.300
frame,recv,2773.400
frame,recv,2806.900
frame,recv,2839.000
frame,recv,2872.600
frame,recv,2905.800
frame,recv,2938.500
frame,recv,2971.200
frame,recv,3003.600
frame,recv,3037.400
frame,recv,3070.700
frame,recv,3104.800
frame,recv,3136.400
frame,recv,3169.200
frame,recv,3204.100
frame,recv,3234.800
frame,recv,3269.600
frame,recv,3301.100
frame,recv,3335.300
frame,recv,3366.900
frame,recv,3400.400
frame,recv,3432.600
frame,recv,3467.100
frame,recv,3498.800
frame,recv,3532.300
frame,recv,3564.400
frame,recv,3598.200
frame,recv,3632.000
frame,recv,3665.400
frame,recv,3699.600
frame,recv,3730.300
frame,recv,3763.800
frame,recv,3796.600
frame,recv,3832.100
frame,recv,3864.000
frame,recv,3896.100
frame,recv,3928.800
frame,recv,3962.200
frame,recv,3994.500
frame,recv,4026.200
frame,recv,4062.900
frame,recv,4093.600
frame,recv,4127.100
frame,recv,4159.400
frame,recv,4193.400
frame,recv,4225.700
frame,recv,4258.400
frame,recv,4291.900
frame,recv,4324.600
frame,recv,4357.300
frame,recv,4390.300
frame,recv,4423.900
frame,recv,4456.700
frame,recv,4488.700
frame,recv,4522.500
frame,recv,4556.500
frame,recv,4588.200
frame,recv,4621.300
frame,recv,4654.200
frame,recv,4688.700
frame,recv,4720.700
frame,recv,4753.100
frame,recv,4786.100
frame,recv,4822.300
frame,recv,4852.600
frame,recv,4886.100
frame,recv,4918.200
frame,recv,4953.600
frame,recv,4984.800
frame,recv,5017.300
frame,recv,5050.400
frame,recv,5085.200
frame,recv,5117.200
frame,recv,5151.100
frame,recv,5183.300
frame,recv,5215.300
frame,recv,5249.100
frame,recv,5281.300
frame,recv,5314.300
frame,recv,5347.900
frame,recv,5380.300
frame,recv,5412.700
frame,recv,5446.900
frame,recv,5480.000
frame,recv,5512.000
frame,recv,5544.600
frame,recv,5579.200
frame,recv,5615.000
frame,recv,5644.800
frame,recv,5676.900
frame,recv,5710.500
frame,recv,5742.800
frame,recv,5777.100
frame,recv,5809.600
frame,recv,5843.600
frame,recv,5875.900
frame,recv,5907.800
frame,recv,5941.500
frame,recv,5977.100
frame,recv,6007.600
frame,recv,6040.700
frame,recv,6073.800
frame,recv,6106.200
frame,recv,6140.000
frame,recv,6175.900
frame,recv,6208.600
frame,recv,6238.500
frame,recv,6273.200
frame,recv,6305.800
frame,recv,6339.400
frame,recv,6371.000
frame,recv,6402.900
frame,recv,6437.400
frame,recv,6470.500
frame,recv,6502.700
frame,recv,6535.000
frame,recv,6567.700
frame,recv,6602.700
frame,recv,6634.500
frame,recv,6667.500
frame,recv,6700.100
frame,recv,6733.800
frame,recv,6767.800
frame,recv,6798.900
frame,recv,6834.400
frame,recv,6866.700
frame,recv,6898.900
frame,recv,6932.100
frame,recv,6964.700
frame,recv,6997.300
frame,recv,7031.500
frame,recv,7063.600
frame,recv,7098.200
frame,recv,7131.000
frame,recv,7164.000
frame,recv,7195.900
frame,recv,7228.900
frame,recv,7261.100
frame,recv,7295.600
frame,recv,7327.900
frame,recv,7360.700
frame,recv,7393.800
frame,recv,7427.100
frame,recv,7462.100
frame,recv,7492.600
frame,recv,7525.000
frame,recv,7558.200
frame,recv,7592.700
frame,recv,7624.800
frame,recv,7657.400
frame,recv,7690.800
frame,recv,7723.500
frame,recv,7757.400
frame,recv,7788.700
frame,recv,7822.600
frame,recv,7856.800
frame,recv,7888.600
frame,recv,7922.300
frame,recv,7954.500
frame,recv,7988.700
frame,recv,8022.200
frame,recv,8056.000
frame,recv,8089.700
frame,recv,8119.500
frame,recv,8152.900
frame,recv,8184.700
frame,recv,8220.800
frame,recv,8252.000
frame,recv,8285.200
frame,recv,8317.300
frame,recv,8352.600
frame,recv,8383.800
frame,recv,8416.600
frame,recv,8449.000
frame,recv,8482.100
frame,recv,8515.800
frame,recv,8548.800
frame,recv,8584.500
frame,recv,8614.200
frame,recv,8647.100
frame,recv,8679.600
frame,recv,8714.900
frame,recv,8746.800
frame,recv,8780.200
frame,recv,8813.100
frame,recv,8845.300
frame,recv,8878.300
frame,recv,8912.000
frame,recv,8947.000
frame,recv,8977.800
frame,recv,9010.100
frame,recv,9043.800
frame,recv,9078.700
frame,recv,9110.200
frame,recv,9144.500
frame,recv,9176.800
frame,recv,9208.900
frame,recv,9242.300
frame,recv,9274.300
frame,recv,9307.600
frame,recv,9341.000
frame,recv,9374.200
frame,recv,9408.600
frame,recv,9440.600
frame,recv,9474.400
frame,recv,9505.600
frame,recv,9539.300
frame,recv,9572.200
frame,recv,9604.600
frame,recv,9637.400
frame,recv,9680.600
frame,recv,9703.000
frame,recv,9740.000
frame,recv,9769.100
frame,recv,9802.700
frame,recv,9836.500
frame,recv,9868.900
frame,recv,9900.700
frame,recv,9934.600
frame,recv,9967.300
frame,recv,10000.700
frame,recv,10033.100
frame,recv,10067.900
frame,recv,10099.100
frame,recv,10134.300
frame,recv,10165.600
frame,recv,10200.500
frame,recv,10230.600
frame,recv,10266.800
frame,recv,10298.600
frame,recv,10330.700
frame,recv,10363.200
frame,recv,10396.600
frame,recv,10428.900
frame,recv,10463.500
frame,recv,10494.900
frame,recv,10527.800
frame,recv,10562.100
frame,recv,10595.200
frame,recv,10627.500
frame,recv,10661.600
frame,recv,10697.500
frame,recv,10725.200
frame,recv,10759.300
frame,recv,10793.400
frame,recv,10826.100
frame,recv,10858.600
frame,recv,10893.600
frame,recv,10926.600
frame,recv,10957.800
frame,recv,10991.300
frame,recv,11025.400
frame,recv,11057.500
frame,recv,11089.900
frame,recv,11124.900
frame,recv,11158.100
frame,recv,11188.000
frame,recv,11220.800
frame,recv,11256.700
frame,recv,11288.600
frame,recv,11320.800
frame,recv,11354.200
frame,recv,11387.100
frame,recv,11421.700
frame,recv,11452.800
frame,recv,11486.200
frame,recv,11518.600
frame,recv,11553.100
frame,recv,11584.600
frame,recv,11617.200
frame,recv,11650.500
frame,recv,11686.000
frame,recv,11716.700
frame,recv,11748.900
frame,recv,11783.100
frame,recv,11816.000
frame,recv,11849.900
frame,recv,11881.300
frame,recv,11916.600
frame,recv,11949.800
frame,recv,11979.900
frame,recv,12012.700
frame,recv,12048.300
frame,recv,12079.700
frame,recv,12113.900
frame,recv,12146.400
frame,recv,12179.300
frame,recv,12212.800
frame,recv,12245.100
frame,recv,12278.500
frame,recv,12312.400
frame,recv,12343.100
frame,recv,12377.100
frame,recv,12409.000
frame,recv,12444.900
frame,recv,12475.800
frame,recv,12508.900
frame,recv,12541.500
frame,recv,12577.300
frame,recv,12607.400
frame,recv,12640.000
frame,recv,12673.700
frame,recv,12708.100
frame,recv,12739.600
frame,recv,12773.200
frame,recv,12805.900
frame,recv,12839.900
frame,recv,12872.000
frame,recv,12905.300
frame,recv,12941.600
frame,recv,12970.700
frame,recv,13005.100
frame,recv,13037.500
frame,recv,13070.200
frame,recv,13102.600
frame,recv,13138.400
frame,recv,13169.000
frame,recv,13201.400
frame,recv,13234.300
frame,recv,13267.200
frame,recv,13299.600
frame,recv,13333.400
frame,recv,13366.700
frame,recv,13399.900
frame,recv,13432.000
frame,recv,13465.200
frame,recv,13498.600
frame,recv,13531.700
frame,recv,13564.200
frame,recv,13598.600
frame,recv,13629.800
frame,recv,13664.300
frame,recv,13696.100
frame,recv,13730.100
frame,recv,13762.300
frame,recv,13795.700
frame,recv,13831.900
frame,recv,13863.100
frame,recv,13894.600
frame,recv,13928.300
frame,recv,13962.100
frame,recv,13994.200
frame,recv,14026.400
frame,recv,14060.500
frame,recv,14094.200
frame,recv,14126.700
frame,recv,14159.500
frame,recv,14191.300
frame,recv,14225.900
frame,recv,14258.000
frame,recv,14290.100
frame,recv,14323.700
frame,recv,14356.500
frame,recv,14389.900
frame,recv,14424.200
frame,recv,14455.500
frame,recv,14487.900
frame,recv,14521.900
frame,recv,14554.300
frame,recv,14588.300
frame,recv,14620.700
frame,recv,14654.100
frame,recv,14688.800
frame,recv,14719.200
frame,recv,14752.300
frame,recv,14785.400
frame,recv,14822.500
frame,recv,14851.700
frame,recv,14888.400
frame,recv,14919.200
frame,recv,14952.200
frame,recv,14982.900
frame,recv,15016.500
frame,recv,15049.600
frame,recv,15083.900
frame,recv,15116.400
frame,recv,15157.900
