type,direction,time
input,send,828.200
input,send,837.200
input,send,1636.100
input,send,2698.600
input,send,4087.600
input,send,5856.100
input,send,7130.700
input,send,8334.000
input,send,8598.700
input,send,8826.600
input,send,9068.600
input,send,9290.500
input,send,9503.300
input,send,10224.600
input,send,11953.000
input,send,13440.400
input,send,14654.500
input,send,15844.400
input,send,17522.700
input,send,18710.000
input,send,19040.700
input,send,20033.300
input,send,21293.400
input,send,22335.500
input,send,23112.900
input,send,23752.100
input,send,24937.600
input,send,25672.200
input,send,27691.700
input,send,28910.200
input,send,29977.300
input,send,30587.300
input,send,31156.100
input,send,31498.800
input,send,31831.700
input,send,32042.300
input,send,32214.800
input,send,32407.000
input,send,32567.500
input,send,32724.100
input,send,32882.400
input,send,33050.500
input,send,33206.700
input,send,33438.000
input,send,34959.800
input,send,36169.900
input,send,36920.500
input,send,37218.500
input,send,39287.900
input,send,40052.200
input,send,40306.800
input,send,40593.400
input,send,40780.000
input,send,41030.800
input,send,41304.200
input,send,43192.700
input,send,43534.300
input,send,43801.700
input,send,44103.700
input,send,44376.100
input,send,44608.600
input,send,44920.300
input,send,46010.500
input,send,47572.900
input,send,48802.700
input,send,50741.700
input,send,51100.000
input,send,52676.800
input,send,53693.800
input,send,53984.600
input,send,54228.600
input,send,54520.900
input,send,54767.500
input,send,55005.900
input,send,55249.700
input,send,56454.300
input,send,57153.600
input,send,58885.200
input,send,60674.200
audio,recv,850.600
audio,recv,864.600
audio,recv,1656.300
audio,recv,2720.900
audio,recv,3012.300
audio,recv,4108.500
audio,recv,4990.500
audio,recv,5878.000
audio,recv,6971.300
audio,recv,7152.500
audio,recv,8355.500
audio,recv,8617.600
audio,recv,8848.900
audio,recv,8951.600
audio,recv,9090.300
audio,recv,9311.100
audio,recv,9526.300
audio,recv,10245.300
audio,recv,10930.600
audio,recv,11973.400
audio,recv,12909.700
audio,recv,13461.800
audio,recv,14676.100
audio,recv,14890.200
audio,recv,15864.000
audio,recv,16870.500
audio,recv,17543.900
audio,recv,18730.100
audio,recv,18851.200
audio,recv,19060.900
audio,recv,20053.500
audio,recv,20830.900
audio,recv,21313.900
audio,recv,22356.200
audio,recv,22810.600
audio,recv,23133.300
audio,recv,23774.100
audio,recv,24791.800
audio,recv,24957.800
audio,recv,25694.400
audio,recv,26770.400
audio,recv,27711.500
audio,recv,28750.800
audio,recv,28932.000
audio,recv,29997.800
audio,recv,30612.000
audio,recv,30729.200
audio,recv,31177.500
audio,recv,31517.900
audio,recv,31851.900
audio,recv,32064.000
audio,recv,32236.500
audio,recv,32429.200
audio,recv,32588.100
audio,recv,32709.900
audio,recv,32744.900
audio,recv,32903.300
audio,recv,33072.500
audio,recv,33224.900
audio,recv,33458.800
audio,recv,34691.000
audio,recv,34978.900
audio,recv,36193.300
audio,recv,36669.800
audio,recv,36946.600
audio,recv,37239.600
audio,recv,38651.200
audio,recv,39309.500
audio,recv,40071.900
audio,recv,40327.100
audio,recv,40613.400
audio,recv,40629.200
audio,recv,40803.000
audio,recv,41053.700
audio,recv,41325.700
audio,recv,42610.400
audio,recv,43218.400
audio,recv,43555.900
audio,recv,43822.800
audio,recv,44125.500
audio,recv,44394.800
audio,recv,44590.300
audio,recv,44627.500
audio,recv,44944.100
audio,recv,46032.100
audio,recv,46571.300
audio,recv,47593.600
audio,recv,48551.600
