type,direction,time
input,send,204.100
input,send,212.900
input,send,251.000
input,send,253.900
input,send,257.500
input,send,260.700
input,send,265.100
input,send,268.900
input,send,272.700
input,send,276.100
input,send,280.100
input,send,284.500
input,send,288.100
input,send,291.400
input,send,294.200
audio,recv,205.100
audio,recv,213.900
audio,recv,251.900
audio,recv,254.700
audio,recv,258.300
audio,recv,261.200
audio,recv,266.000
audio,recv,269.500
audio,recv,273.300
audio,recv,276.800
audio,recv,281.500
audio,recv,285.200
audio,recv,288.700
audio,recv,292.000
audio,recv,295.900
audio,recv,1335.500
frame,recv,246.900
frame,recv,280.400
frame,recv,313.300
frame,recv,346.000
frame,recv,378.800
frame,recv,411.800
frame,recv,444.900
frame,recv,477.600
frame,recv,510.200
frame,recv,543.900
frame,recv,576.700
frame,recv,609.500
frame,recv,643.100
frame,recv,676.100
frame,recv,708.700
frame,recv,741.400
frame,recv,775.000
frame,recv,807.800
frame,recv,840.400
frame,recv,874.300
frame,recv,907.100
frame,recv,939.800
frame,recv,972.500
frame,recv,1006.300
frame,recv,1038.900
frame,recv,1071.700
frame,recv,1104.300
frame,recv,1138.000
frame,recv,1170.700
frame,recv,1203.400
frame,recv,1237.100
frame,recv,1269.700
frame,recv,1302.600
frame,recv,1336.000
